source_id,office_name,root_domain,website,gemeente,province,source_origin,aanbod_url,aanbod_url_quality,confidence_score,needs_review,review_reason,legal_status,last_seen_at,last_audited_at,is_active
onlinebedrijfsmakelaar.nl__eersel,Online Bedrijfsmakelaar,onlinebedrijfsmakelaar.nl,http://www.onlinebedrijfsmakelaar.nl,Eersel,Noord-Brabant,seed,https://onlinebedrijfsmakelaar.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vansantvoort.nl__eersel,Van Santvoort Makelaars b.v.,vansantvoort.nl,http://www.vansantvoort.nl,Eersel,Noord-Brabant,seed,https://www.vansantvoort.nl/woningen-zoeken?type=koopwoningen,valid,75,false,url contains listing signal 'woningen',allowed_official_source,20260613T183456Z,,true
wheeren.nl__eersel,W. Heeren Makelaardij B.V.,wheeren.nl,http://www.wheeren.nl,Eersel,Noord-Brabant,seed,http://www.wheeren.nl/aanbod/woningaanbod/hapert/koop/huis-9284102-Beerzedal-21,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
broekx.nl__eindhoven,Broekx Makelaardij & Hypotheken,broekx.nl,http://www.broekx.nl,Eindhoven,Noord-Brabant,seed+overpass_osm,https://www.broekx.nl/woningaanbod/verkocht?_objecten_beschikbaarheid=verkocht,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
cushmanwakefield.nl__eindhoven,Cushman & Wakefield Eindhoven,cushmanwakefield.nl,https://www.cushmanwakefield.nl,Eindhoven,Noord-Brabant,seed,,missing,30,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
erafocus.nl__eindhoven,ERA Focus Makelaars Eindhoven B.V.,erafocus.nl,http://www.erafocus.nl,Eindhoven,Noord-Brabant,seed,,missing,50,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
hendriks.nl__eindhoven,Hendriks Makelaardij Eindhoven,hendriks.nl,http://www.hendriks.nl,Eindhoven,Noord-Brabant,seed,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
hendrixhuybregts.nl__eindhoven,Hendrix Huybregts Makelaars,hendrixhuybregts.nl,http://www.hendrixhuybregts.nl,Eindhoven,Noord-Brabant,seed,https://hendrixhuybregts.nl/woningen/koop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
hoogveldtmakelaardij.nl__eindhoven,Hoogveldt Makelaardij,hoogveldtmakelaardij.nl,https://hoogveldtmakelaardij.nl,Eindhoven,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
investimuswoningmakelaars.nl__eindhoven,Investimuswoningmakelaars,investimuswoningmakelaars.nl,http://www.investimuswoningmakelaars.nl,Eindhoven,Noord-Brabant,seed,https://investimuswoningmakelaars.nl/dienstverlening-verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
janssensteijlen.nl__eindhoven,Janssen Steijlen,janssensteijlen.nl,http://www.janssensteijlen.nl,Eindhoven,Noord-Brabant,seed,http://www.janssensteijlen.nl/bedrijfsaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
jll.nl__eindhoven,JLL Eindhoven,jll.nl,http://www.jll.nl,Eindhoven,Noord-Brabant,seed,,missing,30,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
lemonsuites.nl__eindhoven,Lemon Suites,lemonsuites.nl,http://www.lemonsuites.nl,Eindhoven,Noord-Brabant,seed,https://www.lemonsuites.nl/woning-huren,suspect,30,true,suspect koopaanbod_url: missing listing signal; missing listing signal,needs_manual_review,20260613T183456Z,,false
ligtvoetmakelaardij.nl__eindhoven,Ligtvoet Makelaardij,ligtvoetmakelaardij.nl,https://www.ligtvoetmakelaardij.nl,Eindhoven,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
brabantbv.nl__eindhoven,Makelaarskantoor Brabant B.V.,brabantbv.nl,http://www.brabantbv.nl,Eindhoven,Noord-Brabant,seed,http://www.brabantbv.nl/aanbod/woningaanbod/eindhoven/koop/huis-10044888-Aardbeistraat-9,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
meneerdemakelaar.nl__eindhoven,"Meneer de Makelaar, Huijbregts en Wassink",meneerdemakelaar.nl,http://www.meneerdemakelaar.nl,Eindhoven,Noord-Brabant,seed,http://www.meneerdemakelaar.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
mvgmvastgoedtaxaties.nl__eindhoven,MVGM Vastgoedtaxaties,mvgmvastgoedtaxaties.nl,https://www.mvgmvastgoedtaxaties.nl,Eindhoven,Noord-Brabant,seed,,missing,0,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
par3makelaars.nl__eindhoven,PAR-3 Makelaars,par3makelaars.nl,http://www.par3makelaars.nl,Eindhoven,Noord-Brabant,seed,https://par3makelaars.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
pradium.nl__eindhoven,Pradium Vastgoed,pradium.nl,https://www.pradium.nl,Eindhoven,Noord-Brabant,seed,https://pradium.nl/aanbod,suspect,100,true,missing koopaanbod_url; property_detail,needs_manual_review,20260613T183456Z,20260613T183456Z,false
vandeschans.nl__eindhoven,Van de Schans Makelaardij,vandeschans.nl,http://www.vandeschans.nl,Eindhoven,Noord-Brabant,seed,http://www.vandeschans.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vbtmakelaars.nl__eindhoven,vb&t Makelaars Eindhoven,vbtmakelaars.nl,https://www.vbtmakelaars.nl,Eindhoven,Noord-Brabant,seed,https://www.vbtmakelaars.nl/aanbod-nieuwbouw-koopwoningen,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vmg-makelaars.nl__eindhoven,VMG Regio Eindhoven B.V.,vmg-makelaars.nl,http://www.vmg-makelaars.nl,Eindhoven,Noord-Brabant,seed,http://www.vmg-makelaars.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
wernersandersmakelaardij.nl__eindhoven,Werner Sanders Makelaardij,wernersandersmakelaardij.nl,http://www.wernersandersmakelaardij.nl,Eindhoven,Noord-Brabant,seed,https://www.wernersandersmakelaardij.nl/aanbod/woningaanbod,valid,100,false,missing koopaanbod_url; residential_listing_index,allowed_official_source,20260613T183456Z,20260613T183456Z,true
tomesenmakelaardij.nl__etten-leur,Agnes Tomesen Makelaardij,tomesenmakelaardij.nl,http://www.tomesenmakelaardij.nl,Etten-Leur,Noord-Brabant,seed,https://tomesenmakelaardij.nl/binnenkort-in-de-verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
heijblommakelaardij.nl__etten-leur,Heijblom Makelaardij,heijblommakelaardij.nl,http://www.heijblommakelaardij.nl,Etten-Leur,Noord-Brabant,seed,http://www.heijblommakelaardij.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
makelaarmiranda.nl__etten-leur,Makelaar Miranda,makelaarmiranda.nl,http://www.makelaarmiranda.nl,Etten-Leur,Noord-Brabant,seed,https://makelaarmiranda.nl/huizen,valid,75,false,url contains listing signal 'huizen',allowed_official_source,20260613T183456Z,,true
valoris-taxaties.nl__etten-leur,Valoris Vastgoedtaxaties+ B.V.,valoris-taxaties.nl,https://www.valoris-taxaties.nl,Etten-Leur,Noord-Brabant,seed,,missing,0,true,missing koopaanbod_url; no_candidate_found,missing,20260613T183456Z,20260613T183456Z,false
vandekasteele.com__etten-leur,Van de Kasteele Makelaardij,vandekasteele.com,http://www.vandekasteele.com,Etten-Leur,Noord-Brabant,seed,https://www.vandekasteele.com/property-type/woningen,valid,75,false,url contains listing signal 'woningen',allowed_official_source,20260613T183456Z,,true
zegersmakelaardij.nl__etten-leur,Zegers Makelaardij o.g.,zegersmakelaardij.nl,http://www.zegersmakelaardij.nl,Etten-Leur,Noord-Brabant,seed,http://www.zegersmakelaardij.nl/aanbod/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
biemansmakelaardij.nl__geertruidenberg,Biemans B.V.,biemansmakelaardij.nl,http://www.biemansmakelaardij.nl,Geertruidenberg,Noord-Brabant,seed,https://www.biemansmakelaardij.nl/makelaardij/qualis/qualis-woningaanbod-via-biemans,valid,100,false,missing koopaanbod_url; residential_listing_index,allowed_official_source,20260613T183456Z,20260613T183456Z,true
biemansmade.nl__geertruidenberg,"Biemans Made, Makelaardij o.z. en Hypotheken",biemansmade.nl,http://www.biemansmade.nl,Geertruidenberg,Noord-Brabant,seed,https://www.biemansmade.nl/nl/woningaanbod,suspect,100,true,suspect koopaanbod_url: contains excluded token 'diensten'; project_page,needs_manual_review,20260613T183456Z,20260613T183456Z,false
bogaersmakelaardij.nl__geertruidenberg,Bogaers Makelaardij,bogaersmakelaardij.nl,http://www.bogaersmakelaardij.nl,Geertruidenberg,Noord-Brabant,seed,https://bogaersmakelaardij.nl/woningaanbod,suspect,100,true,missing koopaanbod_url; project_page,needs_manual_review,20260613T183456Z,20260613T183456Z,false
eramakelaardijamerstreek.nl__geertruidenberg,ERA Makelaardij Amerstreek,eramakelaardijamerstreek.nl,http://www.eramakelaardijamerstreek.nl,Geertruidenberg,Noord-Brabant,seed,https://www.era.nl/raamsdonksveer/era-makelaardij-amerstreek,suspect,84,true,suspect koopaanbod_url: contains excluded token 'verkoopmakelaar'; unknown_residential_shape,needs_manual_review,20260613T183456Z,20260613T183456Z,false
eraoosterhout.nl__geertruidenberg,ERA makelaars Oosterhout,eraoosterhout.nl,http://www.eraoosterhout.nl,Geertruidenberg,Noord-Brabant,seed,http://www.eraoosterhout.nl/makelaar/oosterhout-nb/ijsvogelvlinder/era-makelaars-oosterhout/huizenaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
idealemakelaar.nl__geertruidenberg,Ideale Makelaar,idealemakelaar.nl,https://www.idealemakelaar.nl,Geertruidenberg,Noord-Brabant,seed,https://www.idealemakelaar.nl/aanbod/koopwoningen,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
klijsen.nl__geertruidenberg,Klijsen Makelaars & Adviseurs,klijsen.nl,http://www.klijsen.nl,Geertruidenberg,Noord-Brabant,seed,https://www.klijsen.nl/agrarisch-grond-te-koop-grond-kopen-in-noord-brabant,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
mrmakelaardij.nl__geertruidenberg,Marjoleine Rinsma Makelaardij,mrmakelaardij.nl,http://www.mrmakelaardij.nl,Geertruidenberg,Noord-Brabant,seed,http://www.mrmakelaardij.nl/aanbod/woningaanbod?inclkoop=true&inclhuur=false,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
noudkopsmakelaardij.nl__geertruidenberg,Noud Kops Woning-en Bedrijfsmakelaardij en Verzekeringen,noudkopsmakelaardij.nl,http://www.noudkopsmakelaardij.nl,Geertruidenberg,Noord-Brabant,seed,http://www.noudkopsmakelaardij.nl/aanbod/woningaanbod/oosterhout/koop/huis-10166294-Leeuwenstraat-28,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
unknown-domain__geertruidenberg,Trommelen Makelaars en Taxateurs,,,Geertruidenberg,Noord-Brabant,seed,,missing,20,true,missing website; missing koopaanbod_url; missing domain; missing root_domain; missing aanbod_url,missing,20260613T183456Z,,false
vdplas.nl__geertruidenberg,Van der Plas & De Vegt Makelaardij B.V.,vdplas.nl,http://www.vdplas.nl,Geertruidenberg,Noord-Brabant,seed,http://www.vdplas.nl/aanbod/woningaanbod/oosterhout/koop/huis-10223868-Zwanendonk-2,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
verbrugge.com__geertruidenberg,Verbrugge Makelaardij b.v.,verbrugge.com,http://www.verbrugge.com,Geertruidenberg,Noord-Brabant,seed,http://www.verbrugge.com/huizen,valid,75,false,url contains listing signal 'huizen',allowed_official_source,20260613T183456Z,,true
frankgruintjes.nl__geldrop-mierlo,Frank Gruintjes Makelaars,frankgruintjes.nl,http://www.frankgruintjes.nl,Geldrop-Mierlo,Noord-Brabant,seed+overpass_osm,http://www.frankgruintjes.nl/aanbod/woningaanbod/mierlo/koop/huis-7946295-Vaanakker-61,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
kinmakelaars.nl__geldrop-mierlo,KIN Makelaars Regio Eindhoven B.V.,kinmakelaars.nl,https://www.kinmakelaars.nl,Geldrop-Mierlo,Noord-Brabant,seed,http://www.kinmakelaars.nl/aanbod/wonen/te-koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
kranenmakelaardij.nl__geldrop-mierlo,Kranen Makelaardij,kranenmakelaardij.nl,http://www.kranenmakelaardij.nl,Geldrop-Mierlo,Noord-Brabant,seed,http://www.kranenmakelaardij.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
woonadviesmakelaardij.nl__geldrop-mierlo,Woonadvies Makelaardij o.g.,woonadviesmakelaardij.nl,https://www.woonadviesmakelaardij.nl,Geldrop-Mierlo,Noord-Brabant,seed,https://www.woonadviesmakelaardij.nl/aanbod/woningaanbod/mierlo/koop/huis-9229080-Patrijslaan-4H-47,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vendomakelaars.nl__gemert-bakel,B & L Makelaarskantoor O.G. B.V.,vendomakelaars.nl,http://www.vendomakelaars.nl,Gemert-Bakel,Noord-Brabant,seed,http://www.vendomakelaars.nl/voor-kopers/binnenkort-te-koop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
woonplezier.nl__gemert-bakel,Broeckx makelaars,woonplezier.nl,http://www.woonplezier.nl,Gemert-Bakel,Noord-Brabant,seed,http://www.woonplezier.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vanhelvoortmakelaardij.nl__gemert-bakel,Van Helvoort Makelaardij o.z. B.V.,vanhelvoortmakelaardij.nl,https://vanhelvoortmakelaardij.nl,Gemert-Bakel,Noord-Brabant,seed+overpass_osm,https://www.vanhelvoortmakelaardij.nl/aanbod-beek-en-donk,valid,100,false,missing koopaanbod_url; residential_listing_index; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,20260613T183456Z,true
vannunenmakelaars.nl__gemert-bakel,Van Nunen Makelaars,vannunenmakelaars.nl,https://www.vannunenmakelaars.nl,Gemert-Bakel,Noord-Brabant,seed,https://www.vannunenmakelaars.nl/verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
unknown-domain__gilze-en-rijen,Appart Makelaars,,,Gilze en Rijen,Noord-Brabant,seed,,missing,20,true,missing website; missing koopaanbod_url; missing domain; missing root_domain; missing aanbod_url,missing,20260613T183456Z,,false
jouwamet.nl__gilze-en-rijen,Jouw Aankoopmakelaar & Taxateur,jouwamet.nl,https://www.jouwamet.nl,Gilze en Rijen,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; no_candidate_found,missing,20260613T183456Z,20260613T183456Z,false
makelaarsander.nl__gilze-en-rijen,Makelaar Sander,makelaarsander.nl,http://www.makelaarsander.nl,Gilze en Rijen,Noord-Brabant,seed,http://www.makelaarsander.nl/aanbod/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
appels.nl__goirle,Appels Makelaardij B.V.,appels.nl,http://www.appels.nl,Goirle,Noord-Brabant,seed+overpass_osm,https://www.appels.nl/aanbod,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
clavem.eu__goirle,Clavem Makelaars,clavem.eu,http://www.clavem.eu,Goirle,Noord-Brabant,seed,http://www.clavem.eu/aanbod/woningaanbod/hilvarenbeek/koop/huis-9980160-Dr.-P.-C.-de-Brouwerlaan-20,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
rentmeestermakelaardij.nl__goirle,Rentmeester Makelaardij,rentmeestermakelaardij.nl,http://www.rentmeestermakelaardij.nl,Goirle,Noord-Brabant,seed,http://www.rentmeestermakelaardij.nl/aanbod/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
heijblommakelaardij.nl__halderberge,Heijblom Makelaardij b.v.,heijblommakelaardij.nl,https://www.heijblommakelaardij.nl,Halderberge,Noord-Brabant,seed,http://www.heijblommakelaardij.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
sweere.nl__halderberge,Sweere Makelaardij B.V.,sweere.nl,https://www.sweere.nl,Halderberge,Noord-Brabant,seed,https://www.sweere.nl/aanbod/nieuwbouwaanbod/oud-gastel/koop/project-66666--,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vandekasteele.com__halderberge,Van de Kasteele Makelaardij,vandekasteele.com,http://www.vandekasteele.com,Halderberge,Noord-Brabant,seed,https://www.vandekasteele.com/property-type/woningen,valid,75,false,url contains listing signal 'woningen',allowed_official_source,20260613T183456Z,,true
vanmeermakelaars.nl__halderberge,Van Meer Makelaars B.V.,vanmeermakelaars.nl,http://www.vanmeermakelaars.nl,Halderberge,Noord-Brabant,seed,http://www.vanmeermakelaars.nl/aanbod/woningaanbod/oudenbosch/koop/huis-9883500-Nijverheidsweg-14,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
wijk-regio.nl__halderberge,Wijk-Regio Makelaardij,wijk-regio.nl,http://www.wijk-regio.nl,Halderberge,Noord-Brabant,seed,http://www.wijk-regio.nl/aanbod/woningaanbod/oudenbosch/koop/huis-10339742-Jaagpad-1,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
kinmakelaars.nl__heeze-leende,KIN Makelaars Regio Eindhoven B.V.,kinmakelaars.nl,https://www.kinmakelaars.nl,Heeze-Leende,Noord-Brabant,seed,http://www.kinmakelaars.nl/aanbod/wonen/te-koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
kranenmakelaardij.nl__heeze-leende,Kranen Makelaardij,kranenmakelaardij.nl,http://www.kranenmakelaardij.nl,Heeze-Leende,Noord-Brabant,seed,http://www.kranenmakelaardij.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
makelaardijolav.nl__heeze-leende,Makelaardij OLAV Veldhuizen B.V.,makelaardijolav.nl,http://www.makelaardijolav.nl,Heeze-Leende,Noord-Brabant,seed,http://www.makelaardijolav.nl/zoek-in-ons-aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
swmakelaars.nl__heeze-leende,Snijders & de Werdt Makelaars,swmakelaars.nl,http://www.swmakelaars.nl,Heeze-Leende,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
a3taxaties.nl__helmond,A3 Taxaties,a3taxaties.nl,https://www.a3taxaties.nl,Helmond,Noord-Brabant,seed,,missing,0,true,missing koopaanbod_url; no_candidate_found,missing,20260613T183456Z,20260613T183456Z,false
heuvel.nl__helmond,Adriaan van den Heuvel makelaars en adviseurs,heuvel.nl,http://www.heuvel.nl,Helmond,Noord-Brabant,seed,https://www.heuvel.nl/woningmakelaardij/aanbod?_facet_financial_type=koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vendomakelaars.nl__helmond,B & L Makelaarskantoor O.G. B.V.,vendomakelaars.nl,http://www.vendomakelaars.nl,Helmond,Noord-Brabant,seed,http://www.vendomakelaars.nl/voor-kopers/binnenkort-te-koop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
woonplezier.nl__helmond,Broeckx makelaars,woonplezier.nl,http://www.woonplezier.nl,Helmond,Noord-Brabant,seed,http://www.woonplezier.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
erafocus.nl__helmond,ERA Focus Makelaars Helmond B.V.,erafocus.nl,http://www.erafocus.nl,Helmond,Noord-Brabant,seed,,missing,50,true,missing koopaanbod_url; no_candidate_found,missing,20260613T183456Z,20260613T183456Z,false
frankgruintjes.nl__helmond,Frank Gruintjes Makelaars,frankgruintjes.nl,http://www.frankgruintjes.nl,Helmond,Noord-Brabant,seed,http://www.frankgruintjes.nl/aanbod/woningaanbod/mierlo/koop/huis-7946295-Vaanakker-61,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
harrymoesmakelaardij.nl__helmond,Harry Moes Makelaardij o.z.,harrymoesmakelaardij.nl,http://www.harrymoesmakelaardij.nl,Helmond,Noord-Brabant,seed,http://www.harrymoesmakelaardij.nl/aanbod/woningaanbod/schijndel/koop/huis-10245112-Hyacinthof-28,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
mgmmakelaardij.nl__helmond,M.G.M. Makelaardij Helmond,mgmmakelaardij.nl,https://www.mgmmakelaardij.nl,Helmond,Noord-Brabant,seed,https://www.mgmmakelaardij.nl/aanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
makelaardevree.nl__helmond,Makelaar de Vree,makelaardevree.nl,http://www.makelaardevree.nl,Helmond,Noord-Brabant,seed,http://www.makelaardevree.nl/aanbod/woningaanbod/helmond/koop/huis-9713046-Suytboulevard-47,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
raaijmakersmakelaardij.nl__helmond,Raaijmakers Makelaardij,raaijmakersmakelaardij.nl,http://www.raaijmakersmakelaardij.nl,Helmond,Noord-Brabant,seed,https://www.raaijmakersmakelaardij.nl/woningen,valid,75,false,url contains listing signal 'woningen',allowed_official_source,20260613T183456Z,,true
theo-keijzers.nl__helmond,Theo Keijzers Makelaardij,theo-keijzers.nl,http://www.theo-keijzers.nl,Helmond,Noord-Brabant,seed,http://www.theo-keijzers.nl/aanbod/woningaanbod/helmond/koop/huis-9588260-Hunzestraat-55,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vanderduimmakelaardij.nl__helmond,Van der Duim makelaardij,vanderduimmakelaardij.nl,https://www.vanderduimmakelaardij.nl,Helmond,Noord-Brabant,seed,https://www.vanderduimmakelaardij.nl/nl/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vansantvoort.nl__helmond,Van Santvoort Makelaars b.v.,vansantvoort.nl,http://www.vansantvoort.nl,Helmond,Noord-Brabant,seed,https://www.vansantvoort.nl/woningen-zoeken?type=koopwoningen,valid,75,false,url contains listing signal 'woningen',allowed_official_source,20260613T183456Z,,true
vantuijl-makelaardij.nl__helmond,Van Tuijl makelaardij,vantuijl-makelaardij.nl,https://www.vantuijl-makelaardij.nl,Helmond,Noord-Brabant,seed,https://vantuijl-makelaardij.nl,suspect,84,true,suspect koopaanbod_url: missing listing signal; unknown_residential_shape,needs_manual_review,20260613T183456Z,20260613T183456Z,false
vanwetten.nl__helmond,van Wetten Makelaardij,vanwetten.nl,http://www.vanwetten.nl,Helmond,Noord-Brabant,seed,http://www.vanwetten.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vbtmakelaars.nl__helmond,vb&t Makelaars Helmond,vbtmakelaars.nl,http://www.vbtmakelaars.nl,Helmond,Noord-Brabant,seed,https://www.vbtmakelaars.nl/aanbod-nieuwbouw-koopwoningen,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
woonadviesmakelaardij.nl__helmond,Woonadvies Makelaardij o.g.,woonadviesmakelaardij.nl,https://www.woonadviesmakelaardij.nl,Helmond,Noord-Brabant,seed,https://www.woonadviesmakelaardij.nl/aanbod/woningaanbod/mierlo/koop/huis-9229080-Patrijslaan-4H-47,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
amb-makelaars.nl__heusden,AMB Makelaars Drunen,amb-makelaars.nl,http://www.amb-makelaars.nl,Heusden,Noord-Brabant,seed,https://www.amb-makelaars.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
buntvastgoed.nl__heusden,Bunt Taxaties en Vastgoedadvies B.V.,buntvastgoed.nl,http://www.buntvastgoed.nl,Heusden,Noord-Brabant,seed,,missing,0,true,missing koopaanbod_url; no_candidate_found,missing,20260613T183456Z,20260613T183456Z,false
carredewit.nl__heusden,Carre de Wit makelaardij,carredewit.nl,https://www.carredewit.nl,Heusden,Noord-Brabant,seed,https://www.carredewit.nl/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
duxrealestate.nl__heusden,DUX Real Estate B.V.,duxrealestate.nl,https://www.duxrealestate.nl,Heusden,Noord-Brabant,seed,https://duxrealestate.nl/aanbod/s-hertogenbosch/graaf-van-solmsweg-99-e-30,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
hofstedelandvanheusden.nl__heusden,Hofstede Land van Heusden,hofstedelandvanheusden.nl,https://www.hofstedelandvanheusden.nl,Heusden,Noord-Brabant,seed,https://hofstedelandvanheusden.nl/aanbod,valid,100,false,missing koopaanbod_url; residential_listing_index,allowed_official_source,20260613T183456Z,20260613T183456Z,true
kievitmakelaardij.com__heusden,Kievit Makelaardij,kievitmakelaardij.com,http://www.kievitmakelaardij.com,Heusden,Noord-Brabant,seed,https://www.kievitmakelaardij.com/stille-verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
kinmakelaars.nl__heusden,KIN Makelaars Waalwijk B.V.,kinmakelaars.nl,https://www.kinmakelaars.nl,Heusden,Noord-Brabant,seed,http://www.kinmakelaars.nl/aanbod/wonen/te-koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
aerts.nl__heusden,Makelaarshuys AERTS,aerts.nl,https://www.aerts.nl,Heusden,Noord-Brabant,seed,https://www.aerts.nl/aanbod/woningaanbod/drunen/koop/huis-8212399-Valeriusstraat-1,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
mulderstaxaties.nl__heusden,Mulders Taxaties B.V.,mulderstaxaties.nl,https://www.mulderstaxaties.nl,Heusden,Noord-Brabant,seed,,missing,0,true,missing koopaanbod_url; no_candidate_found,missing,20260613T183456Z,20260613T183456Z,false
oomenmakelaardij.nl__heusden,Oomen Makelaardij & Taxaties,oomenmakelaardij.nl,http://www.oomenmakelaardij.nl,Heusden,Noord-Brabant,seed,https://www.oomenmakelaardij.nl/wonen,valid,75,false,url contains listing signal 'wonen',allowed_official_source,20260613T183456Z,,true
olden.nl__heusden,Remco Olden Lommers Makelaars,olden.nl,http://www.olden.nl,Heusden,Noord-Brabant,seed,http://www.olden.nl/aanbod/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
